423,-109.3,277.4,252.6
424,-109.3,277.4,252.6
425,-109.3,278.8,251.6
426,-109.3,278.8,251.6
427,-110.2,278.8,250.7
428,-109.3,280.3,250.7
429,-110.2,280.3,249.7
430,-110.2,278.8,249.7
431,-110.2,278.8,248.7
432,-110.2,278.8,248.7
433,-110.2,277.4,248.7
434,-110.2,277.4,249.7
435,-110.2,278.8,250.7
436,-111.2,280.3,252.6
437,-111.2,283.2,254.5
438,-112.2,286.1,258.4
439,-113.2,290.4,260.4
440,-113.2,293.3,263.3
441,-114.1,294.7,265.2
442,-114.1,296.2,266.2
443,-114.1,297.6,267.2
444,-114.1,297.6,266.2
445,-114.1,296.2,266.2
446,-114.1,296.2,265.2
447,-114.1,294.7,264.3
448,-114.1,293.3,263.3
449,-114.1,291.8,262.3
450,-113.2,291.8,262.3
451,-113.2,291.8,262.3
452,-113.2,293.3,262.3
453,-113.2,293.3,261.3
454,-113.2,294.7,261.3
455,-113.2,294.7,260.4
456,-113.2,294.7,259.4
457,-113.2,293.3,258.4
458,-112.2,291.8,257.5
459,-112.2,291.8,256.5
460,-112.2,290.4,255.5
461,-112.2,288.9,254.5
462,-112.2,287.5,253.6
463,-112.2,286.1,252.6
464,-112.2,286.1,252.6
465,-112.2,287.5,252.6
466,-112.2,288.9,254.5
467,-112.2,291.8,255.5
468,-113.2,293.3,257.5
469,-113.2,294.7,258.4
470,-114.1,296.2,260.4
471,-114.1,296.2,261.3
472,-115.1,297.6,263.3
473,-115.1,299.1,265.2
474,-115.1,300.5,267.2
475,-116.1,303.4,269.1
476,-116.1,303.4,270.1
477,-116.1,304.8,270.1
478,-116.1,304.8,270.1
479,-116.1,304.8,270.1
480,-116.1,304.8,269.1
481,-116.1,303.4,267.2
482,-116.1,303.4,266.2
483,-116.1,303.4,265.2
484,-116.1,302,264.3
485,-115.1,300.5,263.3
486,-115.1,300.5,262.3
487,-115.1,299.1,261.3
488,-115.1,297.6,260.4
489,-114.1,297.6,260.4
490,-114.1,296.2,259.4
491,-114.1,296.2,258.4
492,-114.1,296.2,258.4
493,-114.1,296.2,257.5
494,-114.1,296.2,255.5
495,-114.1,294.7,254.5
496,-113.2,293.3,252.6
497,-113.2,291.8,251.6
498,-113.2,291.8,251.6
499,-113.2,293.3,253.6
500,-114.1,294.7,256.5
501,-114.1,297.6,259.4
502,-116.1,300.5,262.3
503,-116.1,303.4,265.2
504,-117.1,306.3,267.2
505,-117.1,309.2,269.1
506,-118,309.2,270.1
507,-118,310.6,271.1
508,-118,310.6,271.1
509,-118,310.6,271.1
510,-118,310.6,271.1
511,-118,309.2,270.1
512,-118,307.7,269.1
513,-117.1,306.3,268.1
514,-117.1,304.8,268.1
515,-117.1,304.8,267.2
516,-117.1,304.8,267.2
517,-117.1,304.8,266.2
518,-117.1,304.8,264.3
519,-116.1,303.4,263.3
520,-116.1,303.4,261.3
521,-116.1,302,260.4
522,-115.1,300.5,258.4
523,-115.1,299.1,256.5
524,-115.1,297.6,256.5
525,-115.1,297.6,256.5
526,-115.1,296.2,256.5
527,-115.1,296.2,256.5
528,-115.1,296.2,256.5
529,-115.1,297.6,256.5
530,-116.1,299.1,257.5
531,-116.1,300.5,259.4
532,-117.1,302,260.4
533,-117.1,304.8,261.3
534,-118,306.3,263.3
535,-118,307.7,265.2
536,-118,309.2,266.2
537,-119,309.2,267.2
538,-119,309.2,268.1
539,-119,309.2,269.1
540,-119,310.6,270.1
541,-119,310.6,270.1
542,-119,310.6,271.1
543,-119,310.6,271.1
544,-119,310.6,270.1
545,-119,310.6,269.1
546,-119,310.6,268.1
547,-119,309.2,267.2
548,-118,309.2,266.2
549,-118,307.7,264.3
550,-118,304.8,262.3
551,-117.1,303.4,261.3
552,-117.1,303.4,260.4
553,-117.1,302,260.4
554,-118,302,259.4
555,-118,303.4,259.4
556,-118,303.4,259.4
557,-118,303.4,259.4
558,-118,303.4,259.4
559,-117.1,303.4,258.4
560,-117.1,302,256.5
561,-117.1,300.5,256.5
562,-117.1,300.5,256.5
563,-117.1,302,257.5
564,-117.1,303.4,259.4
565,-118,304.8,261.3
566,-119,306.3,264.3
567,-119,309.2,267.2
568,-120,313.5,269.1
569,-120,315,270.1
570,-121,315,271.1
571,-121,315,271.1
572,-121,315,270.1
573,-121,313.5,269.1
574,-120,312.1,268.1
575,-120,310.6,267.2
